Nhân Viên Kiểm Thử Phần Mềm (Tester),"Nam, nữ tốt nghiệp đại học, cao đẳng, có khả năng tư vấn tốt, ưu tiên có kinh nghiệm Có tinh thần trách nhiệm cao, tận tụy trong công việc, ham học hỏi.Có khả năng chịu được áp lực công việc, làm việc độc lập hoặc theo nhóm hiệu quảTính tình ôn hòa, nhã nhặn, kiên nhẫn, không nổi nóng.Thành thạo vi tính văn phòng (word, excel, email, ...)Ưu tiên các ứng viên có kinh nghiệm trong lĩnh vực kiểm thử phần mềm."
Business Analyst - Ebanking Project,"Degree: Bachelor's degree in Information Technology, Foreign Trade, Economics, or Banking.English: Proficient in reading specialized documents.Experience in business analysis roles in at least 2 banking application development projects in Vietnam.Understanding of organizational structure, banking sector, and current industry practices.Familiarity with banking systems and banking operations.Proficient in software development processes and related regulations within the scope of responsibilities.Proficient in writing URD (User Requirements Document) and SRS (Software Requirements Specification).Proficient in using Jira, Confluence, Word, and Excel.Ability to work effectively in a banking environment."
Game Graphic Designer,"Có kiến thức và kinh nghiệm cơ bản về đồ hoạ, hình ảnhSử dụng thành thạo các phần mềm thiết kế (Photoshop, Illustrator, v.v.)Có kỹ năng vẽ tay tốt.Trong CV có đính kèm link sản phẩm từng làmCó kinh nghiệm trong ngành thiết kế đồ hoạ, vẽ game 2D theo style Cartoon, Casual, 3D hoặc có khả năng thiết kế chuyển động (animation) trong game 2D là 1 lợi thế (không bắt buộc)Năng động, sáng tạo, ham học hỏi, có trách nhiệm trong công việc"
Java Developer (Mid/Senior Level),"− Bachelor's degree in Computer Science, Computer Engineering, or a related field. − Proven experience as a Java developer, with a minimum of 3 yearsin middle role, and 5 years in senior role. − Strong proficiency in Java, including experience with Java 8 or later. − Proficiency in Java frameworks such as Spring and Hibernate. − Experience with RESTful web services and API development. − Solid understanding of object-oriented programming (OOP) principles and design patterns. − Familiarity with front-end technologies (HTML, CSS, JavaScript) and integration with Java applications. − Knowledge of database systems, SQL, and NoSQL databases. − Proficiency in version control systems, such as Git. − Excellent problem-solving and debugging skills. − Strong communication and interpersonal skills. − Fluent in English, both written and spoken. − Agile development experience is a plus. − Certifications in Java or related technologies are a plus."
UX / UI Designer,"Solid strong UX is a mustKeen eyes on product vision, we would like to hear your brilliant ideas but also the competitor’s benchmark.At least 1 year of experience working in UX/UI fieldHave experience working in product team as well as a strong portfolio of related projectsFamiliar with the fundamental UX of major platforms: iOS, Android, Web, Desktop OSProficient in Sketch, Figma, Adobe Creative Suite (Illustrator, Photoshop, XD, AfterEffect)Proficient in prototyping & handover tools such as InVision, Zeplin, Abstract, Plant etc.Do-able attitude, excellent communication skills and can clearly articulate your ideas, designs and suggestionsA strong team player who can collaborate effectively with different stakeholdersBasic web development knowledge: HTML5, CSS3, and JavaScript is a plusInteraction design is a big plusSecurities and financial industry knowledge is preferred"
SEO Executive,"Một năm kinh nghiệm trong lĩnh vực SEO.Lên top 1-5 các từ khóa có độ khó trung bìnhCó kinh nghiệm sử dụng nền tảng WordPress.Sử dụng thành thạo 1 trong các công cụ SEO như Google Analytics, Search Console Ahrefs hoặc các nền tảng tương tự.Có khả năng xây dựng backlink hiệu quả.Có kỹ năng viết tiếng Anh là một lợi thế."
Nhân Viên Quản Lý Websites,"Tốt nghiệp đại học các ngành: công nghệ máy tính,  lập trình & quản lý web.Kinh nghiệm: yêu cầu ít nhất 01 năm kinh nghiệm làm việc trong lĩnh vực thiết kế, quản lý website, vận hành websites bán hàng, kinh doanh thương mại.Ngoại ngữ: đọc hiểu tài liệu tiếng Anh là một lợi thế lớn.Phẩm chất cá nhân: trung thực, tử tế và yêu thích làm việc, quan tâm và sẵn sàng giúp đỡ người khác."
Game Tester Tiếng Nhật N3,"◇ Kinh nghiệm và kỹ năng chi tiết:Bắt buộc:Tiếng nhật N3 trở lên hoặc tương đươngKĩ năng máy tính cơ bản (đánh máy, excel, word, powerpoint)Cẩn thận, ngăn nắp và có trách nhiệmỨng viên có thể quản lý thời gian và quản lý task công việcỨng viên có kỹ năng giao tiếp và kỹ năng feedback tốtNgười có tính kiên nhẫn caoChỉ nhận CV (Sơ yếu lí lịch)  viết bằng tiếng NhậtNếu có thì tốt:Kinh nghiệm tester cho app gameCó bằng cấp liên quan (tốt nghiệp bằng kỹ sư kiểm thử phần mềm kiểm định JSTQB, bằng kỹ sư chất lượng phần mềm, kiểm định QC, kiểm tra năng lực kỹ sư IVEC...)Những người có kinh nghiệm lập trìnhNhững người yếu thích văn hóa anime và game Nhật BảnNhững người mong muốn nâng cao năng lực tiếng Nhật"
2D Graphic Designer,"-Có kinh nghiệm vẽ, chế tác tranh minh họa (illust) bằng các phần mềm vẽ đạt trình độ tạo ra được sản phẩm thương mại.-Các ứng viên có kinh nghiệm vẽ phong phú, có thể vẽ được nhiều phong cách khác nhau tùy theo yêu cầu mà không bị giới hạn về thể loại.Kỹ năng thiết kế:-Có khả năng cảm nhận màu sắc tốt, tạo ra được những hình ảnh hấp dẫn.-Kinh nghiệm trong ngành game:-Có kinh nghiệm làm việc tại các công ty phát hành game trên smart phone.-Có khả năng nắm bắt được các xu hướng (trend) của ngành game và nhu cầu thị hiếu của người dùng, từ đó đề xuất ra được design phù hợp với chúng.Năng lực giao tiếp:-Có năng lực hợp tác với các thành viên trong nhóm, giao tiếp suôn sẻ, tích cực với Director.-Có thể lý giải và thực hiện chính xác theo Feedback từ khách hàng.-Chúng tôi đang thử thách thế giới với mục tiêu: ""Luôn tận hưởng niềm vui trong việc thử thách và phát triển, đồng thời cung cấp một cách có trách nhiệm những giá trị làm hài lòng khách hàng của mình.""-Để hiện thực được mục tiêu này, chúng tôi đang tìm kiếm ứng viên như sau:-Không ngại thay đổi, có thể thích ứng linh hoạt với môi trường hoặc nhóm mới.-Có thể ứng đối linh hoạt với sự biến đổi của tổ chức, tích cực cống hiện dù là ở nhóm mới.-Có thể ứng đối mà không bị dao động bởi những biến đổi của tình hình như điều chuyển nhóm v.v., đồng thời nỗ lực đạt được những mục tiêu mới.-Có thể cộng tác với các thành viên nhóm khác nhau, nỗ lực một cách tích cực ngay cả ở những dự án mới."
IT Support (IT System Network / IT System Admin),"Kinh nghiệm tối thiểu 6 tháng - 1 năm ở vị trí tương đương.Sẵn sàng onsite tại khách hàng NetVAS khi cần thiết (không cố định)Có kiến thức cơ bản về quản trị mạng, hệ điều hành Windows và các ứng dụng văn phòngCó hiểu biết về cấu trúc và hoạt động của máy chủCó khả năng giao tiếp bằng tiếng AnhCó kỹ năng phân tích và giải quyết vấn đề tốtChủ động, ham học hỏi và có khả năng làm việc độc lập cũng như theo nhómCó tinh thần trách nhiệm cao, sẵn sàng làm việc ngoài giờ khi cần thiếtTốt nghiệp các ngành liên quan đến Công nghệ thông tin, Khoa học máy tính hoặc tương đươngCác chứng chỉ quốc tế như CCNP, MCSE, LPI, VMWARE sẽ là lợi thế lớn"
Sofrtware Engineer (PHP - DRUA),"Bachelor’s Degree in computer science or related fieldMinimum 2-5 years of Drupal hands-on development experience.Knowledge of object-oriented PHP and Drupal 8 -10 PHP FrameworkExperience in Drupal modules such as CTools, Views, and Panels.Experience in building responsive websites using Drupal CMS, HTML/HTML5, CSS/CSS3, and JavaScript/jQueryKnowledge of PHP, PHP files and theme functions, and knowledge of the Drupal theme layerKnowledge and experience of relational databases and SQL, preferably MySQL"
Trưởng Nhóm Kinh Doanh GoSELL (2 Năm Kinh Nghiệm),"Có ít nhất 2 năm kinh nghiệm tại vị trí Sale Leader tại các công ty phần mềm, website, thương mại điện tử hoặc các ngành liên quan.Từng dẫn dắt đội ngũ nhân viên kinh doanh từ 10 người trở lên.Đam mê trong lĩnh vực kinh doanh, có kinh nghiệm hay hiểu biết về thương mại điện tử là một lợi thế.Chịu được áp lực công việc.Tự tin vào khả năng giao tiếp của bản thân.Độ tuổi: 25 – 40Có khả năng set up, build team và khai thác thông tin khách hàng đa kênh. Có máy tính cá nhân để làm việc."
Website Manager (SEO & Content Focus),"Minimum 1 years of experience in SEO or content marketing in the B2B industryPerformance-focused mindsetA willingness to explore, adapt, and persevereExperience in setting marketing plans and managing marketing projectsAbility to independently research and curate information from reputable sources, including competitor analysis skills to devise effective marketing strategiesDemonstrated success in creating content or leading freelance teams to produce content that boosts conversions through persuasive writing, effective CTAs, or similar strategiesProficiency in SEO copywriting with a strong understanding of incorporating SEO techniques into content creationHands-on experience with analytics and SEO tools such as Google Analytics, Google Search Console, Ahrefs, etc.Knowledge of various eCommerce platforms is a plusExperience in executing successful link-building campaigns is highly advantageous"
Unity Developer,"Xây dựng tính năng game.Trên 2 năm kinh nghiệm phát triển game mobile với Unity.Đã có kinh nghiệm làm dòng Tower Defense, Idle Defense và có sản phẩm.Sử dụng thành thạo C# và tư duy lập trình hướng đối tượng tốt.Có khả năng tự nghiên cứu, học hỏi, nhiệt tình có tinh thần cầu tiến."
Product Intern/Fresher,A final-year student or recent graduate.Eager to learn and work with various departments in the company.Excellent verbal and written communication skills.Ability to multitask.Cope well under pressure.Degree inSoftware developmentUser researchData analysisComputer scienceCertifications and a product/project portfolio are plus.
Chuyên Viên Giám Sát Điều Tra (SOC),"Tốt nghiệp Đại học trở lên chuyên ngành về An toàn thông tin, Công nghệ thông tin hoặc các ngành liên quanCó kinh nghiệm từ 01 năm tại vị trí tương đươngCó chứng chỉ liên quan như CCNA, MCSA, CEH, LPI, Security+, CHFI... là một lợi thếCó kinh nghiệm làm việc với các hệ thống Windows, LinuxCó tinh thần trách nhiệm cao, chịu được áp lực công việcTrung thực, cẩn thận, tỉ mỉ, nhiệt tình và tinh thần trách nhiệm cao trong công việc.Kỹ năng làm việc độc lập cũng như làm việc nhóm, quản lý thời gian tốt.Tiếng Anh: có khả năng đọc hiểu tài liệu kỹ thuật, sản phẩm CNTT bằng Tiếng Anh (Giao tiếp bằng tiếng Anh là một lợi thế)"
Business Analyst,"Kiến thức: Kiến thức về lĩnh vực Logistic, Công nghệ thông tinKỹ năng: Sử dụng thành thạo các phần mềm công nghệ hỗ trợ công việc (Balsamiq/Figma/Draw io)Phân tích yêu cầu của khách hàngPhân tích dữ liệu và thông tin Thiết kế hệ thống và quy trìnhGiải quyết vấn đềLàm việc nhómGiao tiếp và thuyết trìnhLập kế hoạch và quản lý thời gianĐàm phán và thuyết phụcThái độ/phẩm chất: Khả năng học hỏi nhanh, tích cực, chủ động trong công việc.Sẵn sàng học hỏi, sẵn sàng chia sẻ, vui vẻ hòa đồng...Linh hoạt trong thích ứng và xử lý các vấn đềYêu cầu khác:Ưu tiên sinh năm 1993 - 2001Bằng cấp: Cao đẳng/ Đại học các chuyên ngành Kinh tế, Quản trị Kinh doanh, Công nghệ thông tin, Logistic... và các chuyên ngành có liên quanCó chứng chỉ liên quan đến nghiệp vụ BA là một lợi thế (PBA, CCBA, CBAP)Kinh nghiệm: Ưu tiên tham gia các dự án productTừng tham gia xuyên suốt từ đầu đến khi hoàn thành và triển khai dự ánƯu tiên có kinh nghiệm làm nhiều dự án hoặc theo 1 dự án lâu (từ 2 năm kinh nghiệm)Ưu tiên có kinh nghiệm thiết kế hệ thống và triển khai (đối với Senior)Tư duy hệ thốngTư duy phản biện Tư duy giải phápCó thể đi công tác"
Nhân Viên Triển Khai Và Hỗ Trợ Phần Mềm,"Tốt nghiệp Cao đẳng/Đại học, chuyên ngành: công nghệ thông tin, hệ thống thông tin, QTKD, kỹ thuật,...Có tối thiểu 06 tháng làm công việc Tư vấn triển khai/ Triển khai đào tạo phần mềmCó kỹ năng tin học văn phòng tốtThái độ trung thực, cầu tiến, có trách nhiệm trong công việc"
UI/UX Designer,"Trình độ: Tốt nghiệp Đại học/Cao đẳng chuyên ngành Thiết kế đồ họa, Truyền thông, hoặc các lĩnh vực liên quan.Kinh nghiệm: 2 năm kinh nghiệm làm việc trong lĩnh vực thiết kế UI/UX.Kỹ năng:Thành thạo các phần mềm thiết kế đồ họa như Adobe Photoshop, Illustrator, Figma.Nắm vững các nguyên tắc UX (user experience) và quy trình thiết kế UX.Khả năng tư duy sáng tạo, giải quyết vấn đề và làm việc độc lập.Kỹ năng giao tiếp tốt và khả năng làm việc nhóm.Ưu tiên:Có kinh nghiệm làm việc với các hệ thống quản lý nội dung (CMS).Có kiến thức về HTML, CSS và JavaScript.Có kinh nghiệm làm việc với các công cụ Prototype"
Software Support,"Tối thiểu 01 năm kinh nghiệm tại một trong các vị trí Software Support, Tester hoặc Business AnalystCó tư duy logic và kỹ năng giải quyết vấn đề tốtCó khả năng viết các tài liệu mô tả giao diện, tính năng sản phẩm và hướng dẫn sử dụng rõ ràng, mạch lạc, dễ hiểuKỹ năng giao tiếp tốt, cởi mở, thân thiệnKỹ năng làm việc nhóm hiệu quả"
Software Developer,"Minimum of 1 year of experience in software development.Proficiency in backend technologies such as Node.js (preferred), Python, Golang, and Ruby.Familiarity with front-end technologies such as Flutter (preferred) or React.Strong problem-solving and analytical skills.Proven ability to work independently and as part of a collaborative team environment.Excellent communication and interpersonal skills.High level of attention to detail and ability to manage simultaneous priorities.Eagerness to learn and adapt to new challenges and technologies."
Database Developer,"Minimum 2 years of experience as a Database Developer.Strong expertise in Oracle Database and Microsoft SQL Server (MSSQL).Proficient in writing complex SQL queries, stored procedures, triggers, and functions.Experience with database design, normalization, and optimization.Strong understanding of database security, backups, recovery, and performance tuning.Familiarity with data migration and integration between Oracle and MSSQL.Ability to troubleshoot and solve database issues efficiently.Good knowledge of indexing, partitioning, and replication techniques.Strong communication and collaboration skills."
Project Manager - Quản Lý Dự Án,"Experience: At least 3 years of experience in project management, preferably in a technology-driven environment. Skills: Proficiency in project management tools (Asana, Trello, Jira...) and data analysis tools (Google Analytics, Tableau...)Excellent communication and presentation skillsStrategic thinking, problem-solving, and decision-making abilitiesFluent in English  A self starter who can define their own success and drive results for both internal & external stakeholdersPersonality: Creative, passionate about technology, highly responsible, and able to work independently."
Nhân Viên Vận Hành Sản Phẩm,"- Tốt nghiệp đại học trở lên các nhóm ngành kinh tế, công nghệ- Có kinh nghiệm ở vị trí vận hành sản phẩm platform từ 2 năm trở lên- Có kiến thức về thị trường thể thao, esport, OTT, nội dung số- Sử dụng thành thạo mạng xã hội, forum, social, livestream- Thành thạo quy trình test, report, đánh giá sản phẩm- Có kinh nghiệm chơi nhiều thể loại esport game, thể thao- Ưu tiên đã làm việc hoặc tương tác với các nhóm livestream, chủ kênh hoặc bình luận viên game/esport hoặc thể thao phủi."
IT Helpdesk (L2),"ABOUT YOU:Bachelor’s degree in computer science, information technology, or a closely related discipline is required.3+ years of experience in the required field.Solid knowledge of network protocols, hardware (routers, switches, and firewalls) & monitoring software.Excellent communication skills are required for efficient collaboration and user assistance.Demonstrates ability to multi-task; Possesses strong analytical skills & problem-solving skills.Good English communicates verbally and in writing.Certification in Cisco and Microsoft product is preferred."
Chuyên Viên Quảng Cáo,"Able to work under pressureEnthusiastic and passionate about MarketingAt least 6 months - 1 year experience in Google Adwords fieldUnderstand and analyze the indicators of CPM, CPC, CPV, CTR, CPA to come up with methods to improve advertisingAbility to create advertising content (title, description, ..)Understand and proficiently use tools: Google Adwords, Google Adwords Editor, Google AnalysticExperience in running Google Adwords is an advantage"
Fullstack Developer,"Professional qualifications: Graduated from University/College majoring in ITExperience: 1 year or moreRequires mastery of basic algorithms and good programming logic thinkingLogical thinking, critical thinking, analytical ability, quick learning.Experience in NodeJS programming (ExpressJS, SailsJS is an advantage)Experience in Frontend programming (ReactJS, AngularJS)Able to withstand high work pressure and have a strong mentalityBe proactive in work, promoting self-discipline in both individual and group workAbility to read and understand English technical documents and basic communicationResponsible for protecting and ensuring data security complianceExperience with NoSQL, Redis, Mongo, Rabbit, and Kafka technologies is an advantage"
Senior QA/Tester,"Tốt nghiệp Đại học trở lênTừ 3 năm kinh nghiệm trong kiểm thử ứng dụng điện thoại và ứng dụng webTiếng Anh đọc hiểu, giao tiếp mức kháHiểu biết về quy trình Test, Chiến lược và các kỹ thuật Test phần mềmƯu tiên các ứng viên đã từng làm các dự án Tài chínhCó kinh nghiệm quản lý team Test là một điểm cộngChi tiết, tỉ mỉ, cẩn thậnKỹ năng phân tích tốtKỹ năng giải quyết vấn đề tốtCó định hướng trở thành BA (nếu muốn)Kiến thức về Agile là một lợi thế"
Java Developer (Backend),"Junior: 2 năm kinh nghiệm lập trình Java, sử dụng thành thạo Java Spring BootMiddle: 3 năm kinh nghiệm lập trình Java, sử dụng thành thạo Java Spring BootSenior: 5 năm kinh nghiệm lập trình Java, sử dụng thành thạo Java Spring BootNắm rõ quy trình triển khai phần mềm theo mô hình Agile/ScrumCó kinh nghiệm sử dụng CSDL như Oracle, PostgreSQL,....Sử dụng thành thạo công cụ quản lý như Git, Jira,...Có kinh nghiệm xử lý bất đồng bộ, xử lý đa nhiệm message queue (kafka), Caching (Redis) là một lợi thếNắm vững tất cả kiến thức liên quan đến OOP, SOLID; về dependency injection lifetime; Rest API: authentication method, authorization, different between http method; các khái niệm về jpa và data jpa cũng như vận dụng để làm tăng tốc truy vấn ở trong hibernate frameworkCó khả năng enable cors cho apiCó khả năng tìm hiểu, ứng dụng library, framework mớiCó thể sử dụng Linux/Unix và triển khai được các ứng dụng trên server Linux là một lợi thế.Đọc hiểu tài liệu designCó kỹ năng giải quyết vấn đề cơ bản phát sinh trong dự án và phối hợp với các thành viên khác trong dự án để đạt được kết quả mong muốn.Trung thực, thẳng thắn, có trách nhiệm, chủ động trong công việc.Sẵn sàng đối mặt với thử thách để vượt qua giới hạn bản thân.Đọc hiểu tài liệu tiếng anh ở mức cơ bản"
Fullstack Developer (Java - Angular),"Từ 2 năm kinh nghiệmHiểu rõ, thành thạo về HTML5, CSS3, SASS/SCSS.Nắm vững các kiến thức cơ bản về Javascript, Typescript, Java Spring boot.Hiểu biết ít nhất một thư viện, framework Javascript (ưu tiên Angular/ReactJS) và 1 ngôn ngữ Back-end (ưu tiên Java).Có kiến thức về quy trình phát triển ứng dụng web.Có kiến thức về các hệ thống quản lý phiên bản như Git.Có kinh nghiệm làm dự án thực tế (ưu tiên từ 2 năm trở lên).Có kiến thức cơ bản về RESTful API, kinh nghiệm về AWS là điểm cộng."
AI Engineer (C/C++/Python),"Kiến thức:• Cử nhân chuyên ngành Công nghệ thông tin, Điện tử viễn thông, Tài chính, Ngân hàng, Kinh tế hoặc tương đương• Ưu tiên có các chứng chỉ chuyên nghành cho DE, DS, DAKinh nghiệm:• Có kinh nghiệm với 1 trong các ngôn ngữ lập trình sau: C/C++, Python.• Có kinh nghiệm làm việc với một trong các framework Tensorflow, Pytorch, Keras; Scikit; DL4J; ...• Có kiến thức chắc về học máy, CNN, RNN.• Có kinh nghiệm sử dụng GIT, JIRA.• Nắm được các kỹ thuật cơ bản làm sản phẩm production về AI sử dụng công nghệ về NLP/LLM hoặc CV hoặc Graph AI.• Sử dụng thành thạo Python/Java và ít nhất một framework là Pytorch hoặc Tensorflow cùng các thư viện liên quan.• Nắm vững một số thuật toán cơ bản về machine learning và deep learning.• Có kinh nghiệm về MLOps là 1 lợi thế.• Có ít nhất một năm kinh nghiệm ở vị trí ứng tuyển.Yêu cầu nâng cao (tùy role): Một trong các kỹ năng sau:• Có kinh nghiệm giải quyết và triển khai bài toán graph analytics cho dữ liệu lớn.• Đã phát triển ít nhất 2 usecase về NLP/LLM.• Đã phát triển ít nhất 2 usecase về computer vision.• Đã phát triển ít nhất 2 usecase về graph.Yêu cầu về kỹ năng mềm:• Khả năng làm việc độc lập tốt: xác định vấn đề, giải quyết vấn đề, khả năng chịu áp lực• Kỹ năng làm việc nhóm tốt: kỹ năng giao tiếp, trình bày, thuyết phục, team building.• Có khả năng tiếng anh tốt là một lợi thế( nghe, nói, đọc hiểu).• Có thành tích học tập tốt hoặc có giải tại các cuộc thi về AI hoặc toán hoặc coding là một lợi thế.• Sôi nổi, nhiệt tình, đam mê công việc là một lợi thế."
AI Engineer,"Tốt nghiệp đại học hoặc có bằng cấp chứng chỉ chuyên ngành CNTTKinh nghiệm về ngôn ngữ lập trình Python, C/C++(10) Kinh nghiệm về Service/MicroService với FastAPI/Flask/Django(10)Kinh nghiệm về Tensorflow/Pytorch/DGL/PyG/ONNX(10)Kinh nghiệm về kết nối API - Restful/gRPC(6)Kinh nghiệm về lập trình an toàn Bảo mật thông tin(5) Kinh nghiệm về lập trình an toàn Đảm bảo hiệu năngKinh nghiệm về Git và Git FlowKinh nghiệm về Docker/ KuberneteKinh nghiệm về Kubeflow/MLFlowKinh nghiệm về TritonServer/ Tensorflow ServingKỹ thuật Knowledge Distiller/ Model PruneKỹ thuật Model QuantizationKiến thức CNN/RNN/Transformer/AttentionKiến thức SVM/KNN/ClusteringKiến thức GNN"
Data Engineer (Dự Án Banking),"Kiến thức:- Tốt nghiệp Đại học trở lên chuyên ngành CNTT hoặc các ngành tương đương hoặc có các chứng chỉ tương đương được công nhận bởi các tổ chức uy tínKinh nghiệm:- Có background về Software Engineering- Có hiểu biết về các hệ thống Big Data, Data Lake, Data Warehouse, ETL, ELT, EDA- Có hiểu biết về Hadoop eco-system: Hadoop HDFS, YARN, Spark...- Sử dụng thành thạo 1 trong các ngôn ngữ lập trình: Python/Java/Scala và SQL- Có kinh nghiệm triển khai các dự án về dữ liệu lớn, Data Warehouse- Ít nhất 2 năm kinh nghiệm về database, lập trình CSDL, vd: Orcale, Netezza, .... Ít nhất 2 năm kinh nghiệm trong sử dụng công cụ ETL. VD: Pentaho, Datastage....- Ít nhất 2 năm kinh nghiệm làm báo cáo. Công cụ báo cáo ví dụ: Tableau, Orcale BI, cognos IBM...- Đọc hiểu tài liệu cơ sở dữ liệu, tài liệu thiết kế phân tích nghiệp vụ....- Ưu tiên các ứng viên đã từng làm việc trong lĩnh vực tài chính- ngân hàng- Ưu tiên Nhân sự có kinh nghiệm làm ETL, phát triển xử lý dữ liệu- Có kinh nghiệm với các hệ thống học máy (Machine Learning), khai phá dữ liệu (Data Mining), các nền tảng Cloud, các hệ thống như Hadoop eco system, Spark, Cassandra, Neo4j ... là một lợi thế.Ngoại ngữ:- Có khả năng đọc viết tiếng Anh (cơ bản) nghe nói (nếu có thể).- Ưu tiên ứng viên có chứng chỉ Tiếng Anh quốc tế (TOEICS 450 trở lên hoặc tương đương)"
Automation Tester (Dự Án Banking),"- Có từ 2 năm kinh nghiệm kiểm thử trong đó kinh nghiệm kiểm thử tự động) gồm web hoặc app (Android, IOS).- Có kinh nghiệm và kiến thức về lập trình hướng đối tượng- Có kinh nghiệm và kiến thức về một trong các ngôn ngữ: Java, Javascript, ...- Có kinh nghiệm làm việc với Selenium, Web Driver, TestNG, Robot Framework, Cucumber, Jenkins, Docker, Gitlab, Github, CICD- Có kinh nghiệm manual test, phối hợp với team manual để triển khai test case cho automation- aCó kiến thức về ngôn ngữ truy vấn cơ sở dữ liệu: SQL, My SQL... Khả năng sử dụng ở mức khá.- Ưu tiên ứng viên có kinh nghiệm làm automation API Testing, Performance Testing và Security Testing;"
Manual Tester (Dự Án Banking),"– Có ít nhất 3 năm kinh nghiệm trở lên làm việc trong các dự án phát triển với vai trò Tester– Ưu tiên ứng viên có kinh nghiệm test mobile– Nắm chắc các kiến thức Testing cơ bản– Chủ động, sáng tạo, nhiệt tình, trách nhiệm trong công việc– Biết lắng nghe, kiên trì học hỏi, cẩn thận và tỉ mỉ– Cần cù, nhanh nhẹn, sức khỏe tốt, có khả năng làm việc với cường độ cao"
Back End Developer,"Bachelor's degree or higher in Computer Science, Computer Engineering, or related field.Minimum of 3 years of practical experience working with Node.js and popular frameworks such as Express.js, NestJS.Experience with MySQL, PostgreSQL, MongoDB, Redis, ElasticsearchSolid understanding of software architecture and design patterns, including MVC and Microservices.Preferred candidates with experience in Git and Gitflow.Creative, agile, diligent, detail-oriented, and able to handle high work pressure.Ability to work independently or as part of a team, taking initiative to solve work-related issues according to deadlines and guidelines"
Lập Trình Viên DEV (PHP),"We are seeking a skilled PHP Developer with a minimum of 2 years of professional experience to join our development team. The ideal candidate will have a strong understanding of PHP and related technologies, and the ability to work both independently and collaboratively to build, maintain, and optimize high-quality web applications.Must Requirements:Backend: PHP (Laravel)Frontend: TypeScript (React), Node.jsAWS Services: Mainly CloudFront, ECS, S3Want Requirements:Experience with unit testing using PHPUnitDevelopment experience using the following:Laravel-Excel 3Sanctum (API authentication)SendGrid (external email service)English: Read/write English documents well Japanese: Ability to read/write documents in Japanese is a plus Start date: 10/01(Or sooner) Duration: B/Oct 2024 - May 2025"
Nhân Viên IT,- Có kinh nghiệm làm việc ở vị trí nhân viên IT hoặc vị trí liên quan.- Kỹ năng chẩn đoán và giải quyết vấn đề.- Kỹ năng giao tiếp tốt. Đây là kỹ năng không thể thiếu dù bạn ứng tuyển nhân viên IT hay bất cứ công việc gì. Cùng tìm hiểu kỹ năng giao tiếp để biết tại sao chúng lại quan trọng nhé.- Kỹ năng tổ chức công việc và quản lý thời gian.- Hiểu biết sâu rộng về hệ thống máy tính và mạng.- Am hiểu về nguyên tắc bảo mật mạng và dữ liệu.
Lập Trình Viên .Net Developer,"- Có tối thiểu trên 2 năm kinh nghiệm.- Tốt nghiệp Đại học, Cao đẳng chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các ngành liên quan.- Hiểu biết về kiến trúc phần mềm và an toàn bảo mật cho phần mềm- Có kiến thức và kinh nghiệp lập trình pattern- Hiểu biết về lập trình .Net Web API, .Net MVC, .Net Core- Hiểu biết về HTML5/CSS3, Javascript, jQuery, Bootstrap, Typescript- Hiểu biết về cơ sở dữ liệu SQL Server, My SQL, PostgresSQL: Tự thiết kế cơ sở dữ liệu, viết store procedure, function và các script phức tạp- Hiểu biết về lập trình cache như memcahed, inmemory cache, redis cache- Hiểu biết về việc sử dụng các công cụ quản lý source như svn, git- Có khả năng tối ưu hóa thuật toán, script- Có kinh nghiệm làm việc với Microsoft AD, Open Ldap- Ưu tiên các ứng viên có kiến thức hoặc đã làm việc trên các quy trình phát triển phần mềm như Scrum, Agile- Ưu tiên các ứng viên có hiểu biết về KPI, Digital Signing, Elastic Search, Streaming, Bigdata, AI, VR/AR, Làm việc với các thiết bị Core Lunix (android) liên quan đến ROM/Firmware.Ưu tiên:- Các ứng viên có hiểu biết về Cloud, biết sử dụng Docker, Kubernetes- Tự nghiên cứu công nghệ mới và áp dụng cho team- Tự phân tích yêu cầu, thiết kế cơ sở dữ liệu- Hiểu biết sâu sắc về toàn bộ vòng đời của ứng dụng- Có kỹ năng tổng hợp thông tin và tạo báo cáo về công nghệ được giao.- Có khả năng đọc hiểu tiếng Anh và gửi mail, chat tiếng Anh với đối tác tốt"
Network Admin,"Tốt nghiệp ĐH các chuyên ngành CNTT, ATTT, Toán tin hoặc các chuyên ngành khác có liên quan.Hiểu biết về TCP/IP, mô hình OSI, các dịch vụ/giao thức thông dụng (SMB, FTP, HTTP,..)Thiết lập được mạng cục bộ (LAN), hiểu và cấu hình cơ bản được các thiết bị như Switch, Router, Hub,Có kỹ năng phân tích cơ bản network traffic sử dụng các công cụ phân tích như Wireshark,...Ưu tiên ứng viên có các chứng chỉ quản trị mạng như CCNA, CCNP,... hoặc tương đương"
Lập Trình Viên Java (Tiếng Nhật N3),Khả năng tiếng Nhật tương đương N3 trở lên;Có kinh nghiệm trên 1 năm sử dụng Java Spring Boot; Có kinh nghiệm làm các dự án offshore là một lợi thế;Sẵn sàng học hỏi tiếp thu lĩnh vực mới.
Talent Acquisition,Bachelor’s in Human Resources Management or English or a related field.1-2 years of experience as a Talent Acquisition Specialist or similarGood relationship with IT community is an advantageExcellent communication and interpersonal skills.Strong convincing and negotiating skills.Excellent command of oral and written JapaneseHave the opportunity to work in Japan
